name,street2,city_id,state_id,country_id,country_base_gst_type,gst_category,gst_reg,gst_no,pan,ref,gst_credit,disc,nedisc,adisc,tdisc,section_id,reverse_tax,notify_email,deemed_export,sez,export,tax_exempted,sale_type,sale_sub_type_id,property_account_receivable,property_account_payable,property_payment_term
INSTRUMENTATION LIMITED,"PALAKKAD - 678 623, , ",Palakkad,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9100187,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
INTERMEDIATES & CHEMICALS,"AUDYOGIC VASAHAT LTD,NH NO.8,NR.RAILWAY, CROSSING,AHMEDABAD",Ahmedabad,Gujarat,FALSE,FALSE,FALSE,FALSE,24AAAFI4354F1ZR,AAAFI4354F,PA9500469,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
INTERNATIONAL TRADELINKS INSTRUMENTATION,"GUNDECHA INDL.COMPLEX, AKURLI ROAD,KANDIVALI (E), MUMBAI",Mumbai,Maharashtra,FALSE,FALSE,FALSE,FALSE,,,PA9600434,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
IPRC STORES,"IPRC: MAHENDRAGIRI, PIN-627133, ",Nagercoil,Tamil Nadu,India,FALSE,FALSE,FALSE,33AAAGI0056H1ZV,FALSE,9200304,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
IRIS PHARMACHEM (INDIA) PVT.LTD.,"NR.PRAHLAAD NAGAR GARDEN, S.G.HIGHWAY,AHMEDABAD",Ahmedabad,Gujarat,FALSE,FALSE,FALSE,FALSE,,,PA9500475,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
ISHITA DRUGS & INDUSTRIES LTD.,"TALUKA:SANAND,DIST-AHMEDABAD,",Ahmedabad,Gujarat,FALSE,FALSE,FALSE,FALSE,,,PA9500477,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
ISHITA PHARMACEUTICALS,"C.G.ROAD, AHMEDABAD,",Ahmedabad,Gujarat,FALSE,FALSE,FALSE,FALSE,,AAAFI3079B,PA9500481,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
ISRO INERTIAL SYSTEMS UNIT,"VATTIYOORKAVU.P.O., THIRUVANANTHAPURAM, PIN-695 013",THIRUVANANTHAPURAM,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9100183,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
ISRO SATELLITE CENTRE,"AIRPORT ROAD, VIMANAPURA POST, BANGALORE-560 017, ",Bangalore,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9300317,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
ISWARYA WOMEN CHARITABLE SOCIETY,"M.NAGULAPALLI, BHIMADOLE - 534425, WEST GODAVARI  DIST., A.P",M.NAGULAPALLI,Andhra Pradesh,India,FALSE,FALSE,FALSE,37AAAAI1905P1ZI,FALSE,9400024,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
IT SENSE,"UDYOGAMANDAL.P.O.,ELOOR, KOCHI",Kochi,Kerala,FALSE,FALSE,FALSE,FALSE,,,PA9600436,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
J.K.ENTERPRISE,"SIDE OF STATE BANK OF INDIA, CUTTACK - 753 003., (ORISSA)","CUTTACK, ORISSA",Odisha,India,FALSE,FALSE,FALSE,21ABBPP3214F1ZD,FALSE,9445018,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
J.K.FLUORINE,"LIBERTY GARDEN, CROSS ROAD No.2/4,,MALAD WEST, MUMBAI",Mumbai,Maharashtra,FALSE,FALSE,FALSE,FALSE,27AOZPS1154A1ZQ,,PA9500546,TRUE,0,0,0,0,FALSE,1,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
JACOB.C.D.,",",ELAMAKKARA,Kerala,FALSE,FALSE,FALSE,FALSE,,,PA9600458,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
JAKSONS PHARMA,"83-A, GOKHALE ROAD, VILE PARLE (E),MUMBAI",Mumbai,Maharashtra,FALSE,FALSE,FALSE,FALSE,,,PA9500545,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
JAYCO CHEMICAL INDUSTRIES,"Nr.DODHIA PETROL PUMP, DIST.THANE - 401104, MAHARASHTRA",MAHARASHTRA,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9425180,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
JEEVODAYA WOMEN'S WELFARE SOCIETY,"MALANDUR, ANANDAPURAM - 577 412, SAGAR TALUK, SHIMOGA DIST., KARNATAKA",ANANDAPURAM,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9300346,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
JEMEES STARCH & CHEMICALS (P) LTD.,"ERUMATHALA,ALWAYE",ALWAYE,Kerala,FALSE,FALSE,FALSE,FALSE,,,PA9500539,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
JIGS CHEMICALS,"NEAR RELIANCE HOUSE, C.G ROAD,,AHMEDABAD, GUJARAT",Ahmedabad,Gujarat,FALSE,FALSE,FALSE,FALSE,,,PA9500526,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
JIMIT CHEMICALS,"NEXT TO KALANIKETAN JVPD SCHEME,VILE PARLE (W), MUMBAI",Mumbai,Maharashtra,FALSE,FALSE,FALSE,FALSE,27AAAHS4647B1ZB,AAAHS4647B,PA9500544,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
JOEL AERO MARINE SERVICES,", , ",ERNAKULAM,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9100258,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
JOJO PAUL,",",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,PA9600453,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
J'S CHEMILAB ENTERPRISES,", , ",COCHIN,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9100217,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
JULEE ANNS AGENCIES,"DEVASWOM BLDG.,, ALLEPPEY - 688 001., ",ALLEPPEY,Kerala,India,FALSE,FALSE,FALSE,32AAHFJ7192F1ZC,FALSE,9100212,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
JUPITER CHEMICALS INDUSTRY,"SUBHASH ROAD,ANAND","ANAND, GUJRAT.",Gujarat,FALSE,FALSE,FALSE,FALSE,,ADRPP7315H,PA9500531,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
JUTE GOODS CENTRE,"BAZAR ROAD,,COCHIN",COCHIN,Kerala,FALSE,FALSE,FALSE,FALSE,,,PA9500538,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
JYOTHIRMAI WOMEN CHARITABLE SOCIETY,"CHOUTUPPAL - 508 252, NALGONDA DIST., A.P",CHOUTUPPAL - 52,Telangana,India,FALSE,FALSE,FALSE,36AAATJ5971D1ZN,FALSE,9400021,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
JYOTHIS WOMEN'S WELFARE SOCIETY,"KODUNGALLUR- 680 667, , ",Kodungallur,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9100219,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
K N G BROTHERS (EKM),"ERNAKULAM,KOCHI",Kochi,Kerala,FALSE,FALSE,FALSE,FALSE,32AAPFK0627G1ZJ,,PA9600481,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
K.J.PHARMACHEM,"NANA BAZAR,V.VNAGAR,TA.ANAND,,AIST-ANAND,GUJARAT",Anand,Gujarat,FALSE,FALSE,FALSE,FALSE,24AIEPP9514G1Z8,,PA9500586,TRUE,0,0,0,0,FALSE,1,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
K.K.CHEMICALS & DIAGNOSTICS,"P.B.NO.1824, COCHIN - 682 016., ",COCHIN,Kerala,India,FALSE,FALSE,FALSE,32AADFK1657J1ZG,FALSE,9100271,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
K.K.POLYMERS,"OKKAL.P.O.,KALADY",OKKAL,Kerala,FALSE,FALSE,FALSE,FALSE,32AKCPB5868P1ZV,,PA9500579,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
K.R. PACKERS & MOVERS,"OPP.TVS, SOUTH KALAMASSERY,KOCHI",Kochi,Kerala,FALSE,FALSE,FALSE,FALSE,32AAKFK2632C1ZV,,PA9600474,TRUE,0,0,0,0,FALSE,1,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
K.RAJ & CO.,"102-116, PRINCESS STREET,MUMBAI",Mumbai,Maharashtra,FALSE,FALSE,FALSE,FALSE,,,PA9500559,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
K.RASIKLAL EXIM PRIVATE LIMITED,"NEAR PATEL CHOWK, GHATKOPAR (E),MUMBAI",Mumbai,Maharashtra,FALSE,FALSE,FALSE,FALSE,,AABCK4895P,PA9500799,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
K.V.INTERNATIONAL,"KOLKATA -12, , ",Kolkata,West Bengal,India,FALSE,FALSE,FALSE,19ABQPV2595Q1Z8,FALSE,9445027,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
"KALAKRITI INFOTECH PVT.LTD.,","SIIDCUL,IIE PANT NAGAR, UDHAM SINGH NAGAR (UTTRAKHAND), PIN CODE:263153",UTTRAKHAND,FALSE,India,FALSE,FALSE,FALSE,05AADCK0088Q1Z6,FALSE,9450305,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
KALPANA CHEMICALS,"DELHI GATE SHAHIBAG ROAD,,AHMEDABAD.(GUJARAT)",Ahmedabad,Gujarat,FALSE,FALSE,FALSE,FALSE,,,PA9500573,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
KALPANA ENTERPRISE,"V.L.MEHTA ROAD, J.V.P.D.SCHEME,,VILE PARLE (W), MUMBAI",Mumbai,Maharashtra,FALSE,FALSE,FALSE,FALSE,27AAHPM2178A1ZX,AAHPM2178A,PA9500564,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
KALPYOG CHEMICALS PVT.LTD.,"M.I.D.C., KHAIRNE,NAVI MUMBAI.",Navi Mumbai,Maharashtra,FALSE,FALSE,FALSE,FALSE,,AACCK2986N,PA9500583,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
KAMALA STORES,"GANDHIPURAM,COIMBATORE",Coimbatore,Tamil Nadu,FALSE,FALSE,FALSE,FALSE,,,PA9500576,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
KANCOR INGREDIENTS LTD.,"INDUSTRIAL ESTATE, C.B.GANJ,,BAREILLY, UTTAR PRADESH",UTTARPRADESH,Uttar Pradesh,FALSE,FALSE,FALSE,FALSE,,,PA9500549,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
KANCOR INGREDIENTS LTD.,"ANGAMALY SOUTH,ANGAMALY",ANGAMALY,Kerala,FALSE,FALSE,FALSE,FALSE,,,PA9500574,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
