Sale Order,Date of order,reference,Customer,Product,Quantity,Discount,Taxes,Tax Desc,Unit Price,Sub Total,Total 
SO875,2017-08-16,"""""",9700500,S15729,60.0,35.0,18.0,Inter,314.0,12246.0,330731.47
SO875,2017-08-16,"""""",9700500,S20571,128.0,35.0,12.0,Inter,101.0,8403.2,330731.47
SO875,2017-08-16,"""""",9700500,T71401,10.0,35.0,18.0,Inter,579.0,3763.5,330731.47
SO875,2017-08-16,"""""",9700500,A75429,5.0,35.0,18.0,Inter,324.0,1053.0,330731.47
SO875,2017-08-16,"""""",9700500,B21271,64.0,35.0,12.0,Inter,104.0,4326.4,330731.47
SO875,2017-08-16,"""""",9700500,C31071,10.0,35.0,18.0,Inter,485.0,3152.5,330731.47
SO875,2017-08-16,"""""",9700500,C75629,5.0,35.0,18.0,Inter,407.0,1322.75,330731.47
SO875,2017-08-16,"""""",9700500,F11201,100.0,35.0,18.0,Inter,874.0,56810.0,330731.47
SO875,2017-08-16,"""""",9700500,H10237,100.0,35.0,18.0,Inter,463.0,30095.0,330731.47
SO875,2017-08-16,"""""",9700500,M40917,10.0,35.0,18.0,Inter,1791.0,11641.5,330731.47
SO875,2017-08-16,"""""",9700500,P13329,12.0,35.0,18.0,Inter,358.0,2792.4,330731.47
SO875,2017-08-16,"""""",9700500,P40871,192.0,35.0,12.0,Inter,95.0,11856.0,330731.47
SO875,2017-08-16,"""""",9700500,S15029,112.0,35.0,18.0,Inter,190.0,13832.0,330731.47
SO875,2017-08-16,"""""",9700500,S21951,100.0,35.0,18.0,Inter,485.0,31525.0,330731.47
SO875,2017-08-16,"""""",9700500,S24271,64.0,35.0,12.0,Inter,160.0,6656.0,330731.47
SO875,2017-08-16,"""""",9700500,T61079,96.0,35.0,12.0,Inter,151.0,9422.4,330731.47
SO875,2017-08-16,"""""",9700500,W20671,128.0,35.0,12.0,Inter,95.0,7904.0,330731.47
SO874,2017-08-16,"""""",9200100,C13129,20.0,45.0,12.0,Inter,92.0,1012.0,22449.2
SO874,2017-08-16,"""""",9200100,E11629,16.0,45.0,18.0,Inter,375.0,3300.0,22449.2
SO874,2017-08-16,"""""",9200100,F11329,20.0,45.0,18.0,Inter,231.0,2541.0,22449.2
SO874,2017-08-16,"""""",9200100,T11537,12.0,45.0,18.0,Inter,1852.0,12223.2,22449.2
SO871,2017-08-16,"""09031/CMRL/PUR/17-18/48004 DT:14.8.2017""",9100106,A13625,10.0,0.0,18.0,Local,175.0,1750.0,35347.0
SO871,2017-08-16,"""09031/CMRL/PUR/17-18/48004 DT:14.8.2017""",9100106,H70837,40.0,0.0,18.0,Local,224.0,8960.0,35347.0
SO871,2017-08-16,"""09031/CMRL/PUR/17-18/48004 DT:14.8.2017""",9100106,I51079,40.0,0.0,12.0,Local,145.0,5800.0,35347.0
SO871,2017-08-16,"""09031/CMRL/PUR/17-18/48004 DT:14.8.2017""",9100106,P10639,10.0,0.0,18.0,Local,620.0,6200.0,35347.0
SO871,2017-08-16,"""09031/CMRL/PUR/17-18/48004 DT:14.8.2017""",9100106,P12237,6.0,0.0,18.0,Local,1050.0,6300.0,35347.0
SO871,2017-08-16,"""09031/CMRL/PUR/17-18/48004 DT:14.8.2017""",9100106,S11939,4.0,0.0,18.0,Local,310.0,1240.0,35347.0
SO870,2017-08-16,"""79""",9100012,A10537,8.0,38.0,18.0,Local,1082.0,5366.72,36218.54
SO870,2017-08-16,"""79""",9100012,B20829,10.0,38.0,12.0,Local,130.0,806.0,36218.54
SO870,2017-08-16,"""79""",9100012,C12429,6.0,38.0,28.0,Local,160.0,595.2,36218.54
SO870,2017-08-16,"""79""",9100012,C21709,5.0,38.0,18.0,Local,354.0,1097.4,36218.54
SO870,2017-08-16,"""79""",9100012,C31271,10.0,38.0,12.0,Local,110.0,682.0,36218.54
SO870,2017-08-16,"""79""",9100012,F11201,4.0,38.0,18.0,Local,874.0,2167.52,36218.54
SO870,2017-08-16,"""79""",9100012,I11129,6.0,38.0,18.0,Local,247.0,918.84,36218.54
SO870,2017-08-16,"""79""",9100012,I11137,6.0,38.0,18.0,Local,1072.0,3987.84,36218.54
SO870,2017-08-16,"""79""",9100012,I40656,10.0,38.0,12.0,Local,194.0,1202.8,36218.54
SO870,2017-08-16,"""79""",9100012,P10171,15.0,38.0,12.0,Local,188.0,1748.4,36218.54
SO870,2017-08-16,"""79""",9100012,P21471,10.0,38.0,12.0,Local,105.0,651.0,36218.54
SO870,2017-08-16,"""79""",9100012,P63978,6.0,38.0,18.0,Local,365.0,1357.8,36218.54
SO870,2017-08-16,"""79""",9100012,R20471,5.0,38.0,12.0,Local,275.0,852.5,36218.54
SO870,2017-08-16,"""79""",9100012,S10683,4.0,38.0,18.0,Local,134.0,332.32,36218.54
SO870,2017-08-16,"""79""",9100012,S14529,3.0,38.0,18.0,Local,155.0,288.3,36218.54
SO870,2017-08-16,"""79""",9100012,S22379,10.0,38.0,12.0,Local,80.0,496.0,36218.54
SO870,2017-08-16,"""79""",9100012,S22579,10.0,38.0,12.0,Local,130.0,806.0,36218.54
SO870,2017-08-16,"""79""",9100012,S24571,20.0,38.0,12.0,Local,99.0,1227.6,36218.54
SO870,2017-08-16,"""79""",9100012,S25279,6.0,38.0,18.0,Local,103.0,383.16,36218.54
SO870,2017-08-16,"""79""",9100012,W20671,10.0,38.0,12.0,Local,95.0,589.0,36218.54
SO870,2017-08-16,"""79""",9100012,W20679,6.0,38.0,12.0,Local,165.0,613.8,36218.54
SO870,2017-08-16,"""79""",9100012,X10137,8.0,38.0,18.0,Local,1001.0,4964.96,36218.54
SO868,2017-08-16,"""mm/2017-18/2983""",9100010,S12229,10.0,0.0,0,No tax,77.72,777.2,777.2
SO866,2017-08-16,"""""",9100480,A15025,1.0,41.1,18.0,Local,185.0,108.97,24050.2
SO866,2017-08-16,"""""",9100480,B21271,8.0,41.1,12.0,Local,104.0,490.05,24050.2
SO866,2017-08-16,"""""",9100480,B32229,3.0,41.1,12.0,Local,240.0,424.08,24050.2
SO866,2017-08-16,"""""",9100480,B43601,2.0,41.1,18.0,Local,176.0,207.33,24050.2
SO866,2017-08-16,"""""",9100480,B44601,2.0,41.1,12.0,Local,176.0,207.33,24050.2
SO866,2017-08-16,"""""",9100480,C11029,2.0,41.1,18.0,Local,206.0,242.67,24050.2
SO866,2017-08-16,"""""",9100480,C11829,2.0,41.1,18.0,Local,287.0,338.09,24050.2
SO866,2017-08-16,"""""",9100480,C12717,1.0,41.1,18.0,Local,627.0,369.3,24050.2
SO866,2017-08-16,"""""",9100480,F10329,1.0,41.1,18.0,Local,163.0,96.01,24050.2
SO866,2017-08-16,"""""",9100480,F10429,1.0,41.1,18.0,Local,202.0,118.98,24050.2
SO866,2017-08-16,"""""",9100480,H10729,1.0,41.1,18.0,Local,230.0,135.47,24050.2
SO866,2017-08-16,"""""",9100480,H13829,1.0,41.1,18.0,Local,736.0,433.5,24050.2
SO866,2017-08-16,"""""",9100480,L20229,1.0,41.1,12.0,Local,125.0,73.63,24050.2
SO866,2017-08-16,"""""",9100480,L40851,3.0,41.1,12.0,Local,77.0,136.06,24050.2
SO866,2017-08-16,"""""",9100480,L40951,3.0,41.1,12.0,Local,77.0,136.06,24050.2
SO866,2017-08-16,"""""",9100480,M31971,3.0,41.1,12.0,Local,111.0,196.14,24050.2
SO866,2017-08-16,"""""",9100480,N10225,3.0,41.1,18.0,Local,239.0,422.31,24050.2
SO866,2017-08-16,"""""",9100480,P75305,1.0,41.1,18.0,Local,403.0,237.37,24050.2
SO866,2017-08-16,"""""",9100480,S10529,1.0,41.1,12.0,Local,191.0,112.5,24050.2
SO866,2017-08-16,"""""",9100480,S11929,5.0,41.1,18.0,Local,157.0,462.37,24050.2
SO866,2017-08-16,"""""",9100480,S13617,3.0,41.1,18.0,Local,466.0,823.42,24050.2
SO866,2017-08-16,"""""",9100480,S15029,4.0,41.1,18.0,Local,190.0,447.64,24050.2
SO866,2017-08-16,"""""",9100480,S15051,3.0,41.1,18.0,Local,1210.0,2138.07,24050.2
SO866,2017-08-16,"""""",9100480,S15729,3.0,41.1,18.0,Local,314.0,554.84,24050.2
SO866,2017-08-16,"""""",9100480,S26071,6.0,41.1,12.0,Local,115.0,406.41,24050.2
SO866,2017-08-16,"""""",9100480,S42005,1.0,41.1,18.0,Local,1602.0,943.58,24050.2
SO866,2017-08-16,"""""",9100480,S51271,11.0,41.1,12.0,Local,545.0,3531.06,24050.2
SO866,2017-08-16,"""""",9100480,T33271,7.0,41.1,12.0,Local,1647.0,6790.58,24050.2
SO866,2017-08-16,"""""",9100480,Z10329,2.0,41.1,18.0,Local,368.0,433.5,24050.2
SO861,2017-08-16,"""""",9100480,NG3005,10.0,34.0,18.0,Local,58.0,382.8,18006.64
SO861,2017-08-16,"""""",9100480,NG3007,20.0,34.0,18.0,Local,61.0,805.2,18006.64
SO861,2017-08-16,"""""",9100480,NG3007,100.0,34.0,18.0,Local,61.0,4026.0,18006.64
SO861,2017-08-16,"""""",9100480,NG3009,10.0,34.0,18.0,Local,102.0,673.2,18006.64
SO861,2017-08-16,"""""",9100480,NG3009,2.0,34.0,18.0,Local,102.0,134.64,18006.64
SO861,2017-08-16,"""""",9100480,NG3011,5.0,34.0,18.0,Local,207.0,683.1,18006.64
SO861,2017-08-16,"""""",9100480,NG5657,2.0,34.0,18.0,Local,682.0,900.24,18006.64
SO861,2017-08-16,"""""",9100480,NG5658,1.0,34.0,18.0,Local,1048.0,691.68,18006.64
SO861,2017-08-16,"""""",9100480,NG6506,50.0,34.0,18.0,Local,104.0,3432.0,18006.64
SO861,2017-08-16,"""""",9100480,NG7125,20.0,34.0,18.0,Local,95.0,1254.0,18006.64
SO861,2017-08-16,"""""",9100480,NG8212,50.0,34.0,18.0,Local,6.0,198.0,18006.64
SO861,2017-08-16,"""""",9100480,NG8213,50.0,34.0,18.0,Local,8.0,264.0,18006.64
SO861,2017-08-16,"""""",9100480,NG8214,150.0,34.0,18.0,Local,11.0,1089.0,18006.64
SO861,2017-08-16,"""""",9100480,NG8214,100.0,34.0,18.0,Local,11.0,726.0,18006.64
SO860,2017-08-16,"""""",9100310,H72037,1.0,38.0,18.0,Local,3029.0,1877.98,2216.02
SO859,2017-08-16,"""""",9100587,C11837,4.0,38.0,18.0,Local,1158.0,2871.84,7298.46
SO859,2017-08-16,"""""",9100587,C15129,16.0,38.0,18.0,Local,334.0,3313.28,7298.46
SO858,2017-08-16,"""""",9100298,B60679,16.0,38.0,18.0,Local,324.0,3214.08,7245.78
SO858,2017-08-16,"""""",9100298,H30171,15.0,38.0,12.0,Local,295.0,2743.5,7245.78
SO858,2017-08-16,"""""",9100298,S10929,2.0,38.0,18.0,Local,260.0,322.4,7245.78
SO857,2017-08-16,"""""",9100111,P40871,6.0,38.0,12.0,Local,95.0,353.4,2374.04
SO857,2017-08-16,"""""",9100111,S14429,8.0,38.0,18.0,Local,338.0,1676.48,2374.04
SO854,2017-08-16,"""""",9100153,A11699,53.0,0.0,18.0,Local,550.0,29150.0,68263.0
SO854,2017-08-16,"""""",9100153,N11539,2.0,0.0,18.0,Local,3100.0,6200.0,68263.0
SO854,2017-08-16,"""""",9100153,S12887,50.0,0.0,18.0,Local,450.0,22500.0,68263.0
SO853,2017-08-16,"""CSSPO/SBA/NICE/14.08.17/1#""",9100080,NG8196,1.0,34.0,18.0,Local,2117.0,1397.22,1915.86
SO853,2017-08-16,"""CSSPO/SBA/NICE/14.08.17/1#""",9100080,NG6053,1.0,34.0,18.0,Local,222.0,146.52,1915.86
SO853,2017-08-16,"""CSSPO/SBA/NICE/14.08.17/1#""",9100080,NG2751,1.0,34.0,18.0,Local,121.0,79.86,1915.86
SO849,2017-08-16,"""VM17180150 Mark  Bvns5""",9100310,C13129,1.0,44.2,12.0,Local,92.0,51.34,34809.46
SO849,2017-08-16,"""VM17180150 Mark  Bvns5""",9100310,N10329,1.0,44.2,18.0,Local,336.0,187.49,34809.46
SO849,2017-08-16,"""VM17180150 Mark  Bvns5""",9100310,O10229,3.0,44.2,18.0,Local,249.0,416.83,34809.46
SO849,2017-08-16,"""VM17180150 Mark  Bvns5""",9100310,P11929,2.0,44.2,18.0,Local,553.0,617.15,34809.46
SO849,2017-08-16,"""VM17180150 Mark  Bvns5""",9100310,P13129,1.0,44.2,18.0,Local,211.0,117.74,34809.46
SO849,2017-08-16,"""VM17180150 Mark  Bvns5""",9100310,P13429,1.0,44.2,18.0,Local,463.0,258.35,34809.46
SO849,2017-08-16,"""VM17180150 Mark  Bvns5""",9100310,P14329,1.0,44.2,18.0,Local,4900.0,2734.2,34809.46
SO849,2017-08-16,"""VM17180150 Mark  Bvns5""",9100310,S11109,4.0,44.2,18.0,Local,3649.0,8144.57,34809.46
SO849,2017-08-16,"""VM17180150 Mark  Bvns5""",9100310,S12929,5.0,44.2,18.0,Local,179.0,499.41,34809.46
SO849,2017-08-16,"""VM17180150 Mark  Bvns5""",9100310,S13317,1.0,44.2,18.0,Local,199.0,111.04,34809.46
SO849,2017-08-16,"""VM17180150 Mark  Bvns5""",9100310,S13617,1.0,44.2,18.0,Local,466.0,260.03,34809.46
SO849,2017-08-16,"""VM17180150 Mark  Bvns5""",9100310,S14325,10.0,44.2,18.0,Local,288.0,1607.04,34809.46
SO849,2017-08-16,"""VM17180150 Mark  Bvns5""",9100310,S14429,7.0,44.2,18.0,Local,338.0,1320.23,34809.46
SO849,2017-08-16,"""VM17180150 Mark  Bvns5""",9100310,S16329,1.0,44.2,18.0,Local,187.0,104.35,34809.46
SO849,2017-08-16,"""VM17180150 Mark  Bvns5""",9100310,T33271,9.0,44.2,12.0,Local,1647.0,8271.23,34809.46
SO849,2017-08-16,"""VM17180150 Mark  Bvns5""",9100310,Z10129,3.0,44.2,18.0,Local,373.0,624.4,34809.46
SO849,2017-08-16,"""VM17180150 Mark  Bvns5""",9100310,Z10229,5.0,44.2,18.0,Local,530.0,1478.7,34809.46
SO849,2017-08-16,"""VM17180150 Mark  Bvns5""",9100310,Z10329,4.0,44.2,18.0,Local,368.0,821.38,34809.46
SO849,2017-08-16,"""VM17180150 Mark  Bvns5""",9100310,Z10529,1.0,44.2,18.0,Local,645.0,359.91,34809.46
SO849,2017-08-16,"""VM17180150 Mark  Bvns5""",9100310,Z10729,4.0,44.2,18.0,Local,211.0,470.95,34809.46
SO849,2017-08-16,"""VM17180150 Mark  Bvns5""",9100310,Z11029,4.0,44.2,18.0,Local,371.0,828.07,34809.46
SO849,2017-08-16,"""VM17180150 Mark  Bvns5""",9100310,Z70425,2.0,44.2,18.0,Local,572.0,638.35,34809.46
SO846,2017-08-16,"""VM17180150  Mark:Bvns3""",9100310,A10629,2.0,44.2,18.0,Local,400.0,446.4,11339.86
SO846,2017-08-16,"""VM17180150  Mark:Bvns3""",9100310,A12229,1.0,44.2,18.0,Local,375.0,209.25,11339.86
SO846,2017-08-16,"""VM17180150  Mark:Bvns3""",9100310,A13329,6.0,44.2,18.0,Local,163.0,545.72,11339.86
SO846,2017-08-16,"""VM17180150  Mark:Bvns3""",9100310,B10129,7.0,44.2,18.0,Local,540.0,2109.24,11339.86
SO846,2017-08-16,"""VM17180150  Mark:Bvns3""",9100310,B10329,9.0,44.2,18.0,Local,197.0,989.33,11339.86
SO846,2017-08-16,"""VM17180150  Mark:Bvns3""",9100310,B10729,8.0,44.2,18.0,Local,213.0,950.83,11339.86
SO846,2017-08-16,"""VM17180150  Mark:Bvns3""",9100310,B10829,2.0,44.2,18.0,Local,232.0,258.91,11339.86
SO846,2017-08-16,"""VM17180150  Mark:Bvns3""",9100310,B21271,8.0,44.2,12.0,Local,104.0,464.26,11339.86
SO846,2017-08-16,"""VM17180150  Mark:Bvns3""",9100310,B32229,3.0,44.2,12.0,Local,240.0,401.76,11339.86
SO846,2017-08-16,"""VM17180150  Mark:Bvns3""",9100310,C10129,2.0,44.2,18.0,Local,424.0,473.18,11339.86
SO846,2017-08-16,"""VM17180150  Mark:Bvns3""",9100310,C10629,1.0,44.2,18.0,Local,163.0,90.95,11339.86
SO846,2017-08-16,"""VM17180150  Mark:Bvns3""",9100310,C10729,1.0,44.2,18.0,Local,142.0,79.24,11339.86
SO846,2017-08-16,"""VM17180150  Mark:Bvns3""",9100310,C11329,1.0,44.2,18.0,Local,411.0,229.34,11339.86
SO846,2017-08-16,"""VM17180150  Mark:Bvns3""",9100310,C11829,1.0,44.2,18.0,Local,287.0,160.15,11339.86
SO846,2017-08-16,"""VM17180150  Mark:Bvns3""",9100310,C12429,4.0,44.2,28.0,Local,160.0,357.12,11339.86
SO846,2017-08-16,"""VM17180150  Mark:Bvns3""",9100310,C12617,3.0,44.2,18.0,Local,540.0,903.96,11339.86
SO846,2017-08-16,"""VM17180150  Mark:Bvns3""",9100310,C12929,2.0,44.2,18.0,Local,475.0,530.1,11339.86
SO846,2017-08-16,"""VM17180150  Mark:Bvns3""",9100310,D11529,1.0,44.2,18.0,Local,282.0,157.36,11339.86
SO846,2017-08-16,"""VM17180150  Mark:Bvns3""",9100310,N10225,2.0,44.2,18.0,Local,239.0,266.72,11339.86
SO845,2017-08-16,"""""",9100100,A10529,12.0,38.0,18.0,Local,280.0,2083.2,44152.36
SO845,2017-08-16,"""""",9100100,A11687,8.0,38.0,18.0,Local,432.0,2142.72,44152.36
SO845,2017-08-16,"""""",9100100,A13337,2.0,38.0,18.0,Local,1080.0,1339.2,44152.36
SO845,2017-08-16,"""""",9100100,C10829,3.0,38.0,18.0,Local,638.0,1186.68,44152.36
SO845,2017-08-16,"""""",9100100,H10729,10.0,38.0,18.0,Local,230.0,1426.0,44152.36
SO845,2017-08-16,"""""",9100100,L30579,10.0,38.0,12.0,Local,285.0,1767.0,44152.36
SO845,2017-08-16,"""""",9100100,L41171,10.0,38.0,12.0,Local,102.0,632.4,44152.36
SO845,2017-08-16,"""""",9100100,M12629,4.0,38.0,18.0,Local,475.0,1178.0,44152.36
SO845,2017-08-16,"""""",9100100,M23629,12.0,38.0,12.0,Local,98.0,729.12,44152.36
SO845,2017-08-16,"""""",9100100,M25750,2.0,38.0,12.0,Local,2100.0,2604.0,44152.36
SO845,2017-08-16,"""""",9100100,M31709,6.0,38.0,18.0,Local,310.0,1153.2,44152.36
SO845,2017-08-16,"""""",9100100,M31871,15.0,38.0,12.0,Local,120.0,1116.0,44152.36
SO845,2017-08-16,"""""",9100100,M41471,15.0,38.0,12.0,Local,90.0,837.0,44152.36
SO845,2017-08-16,"""""",9100100,M41571,10.0,38.0,12.0,Local,94.0,582.8,44152.36
SO845,2017-08-16,"""""",9100100,P10237,16.0,38.0,18.0,Local,1412.0,14007.04,44152.36
SO845,2017-08-16,"""""",9100100,P40671,12.0,38.0,12.0,Local,90.0,669.6,44152.36
SO845,2017-08-16,"""""",9100100,P40871,22.0,38.0,12.0,Local,95.0,1295.8,44152.36
SO845,2017-08-16,"""""",9100100,S13229,10.0,38.0,18.0,Local,424.0,2628.8,44152.36
SO845,2017-08-16,"""""",9100100,W20671,10.0,38.0,12.0,Local,95.0,589.0,44152.36
SO840,2017-08-16,"""VM17180150  MARK  BVNS1""",9100310,A11679,20.0,38.0,18.0,Local,122.0,1512.8,24989.32
SO840,2017-08-16,"""VM17180150  MARK  BVNS1""",9100310,A35671,14.0,38.0,12.0,Local,596.0,5173.28,24989.32
SO840,2017-08-16,"""VM17180150  MARK  BVNS1""",9100310,B20829,10.0,38.0,12.0,Local,130.0,806.0,24989.32
SO840,2017-08-16,"""VM17180150  MARK  BVNS1""",9100310,B21671,2.0,38.0,12.0,Local,71.0,88.04,24989.32
SO840,2017-08-16,"""VM17180150  MARK  BVNS1""",9100310,C12517,1.0,38.0,18.0,Local,595.0,368.9,24989.32
SO840,2017-08-16,"""VM17180150  MARK  BVNS1""",9100310,F11201,2.0,38.0,18.0,Local,874.0,1083.76,24989.32
SO840,2017-08-16,"""VM17180150  MARK  BVNS1""",9100310,F11229,7.0,38.0,18.0,Local,134.0,581.56,24989.32
SO840,2017-08-16,"""VM17180150  MARK  BVNS1""",9100310,G11029,1.0,38.0,18.0,Local,273.0,169.26,24989.32
SO840,2017-08-16,"""VM17180150  MARK  BVNS1""",9100310,H10229,7.0,38.0,18.0,Local,120.0,520.8,24989.32
SO840,2017-08-16,"""VM17180150  MARK  BVNS1""",9100310,I20317,11.0,38.0,12.0,Local,107.0,729.74,24989.32
SO840,2017-08-16,"""VM17180150  MARK  BVNS1""",9100310,I51079,2.0,38.0,12.0,Local,405.0,502.2,24989.32
SO840,2017-08-16,"""VM17180150  MARK  BVNS1""",9100310,L20129,22.0,38.0,12.0,Local,194.0,2646.16,24989.32
SO840,2017-08-16,"""VM17180150  MARK  BVNS1""",9100310,M10329,1.0,38.0,18.0,Local,151.0,93.62,24989.32
SO840,2017-08-16,"""VM17180150  MARK  BVNS1""",9100310,M31971,7.0,38.0,12.0,Local,111.0,481.74,24989.32
SO840,2017-08-16,"""VM17180150  MARK  BVNS1""",9100310,P10329,2.0,38.0,18.0,Local,242.0,300.08,24989.32
SO840,2017-08-16,"""VM17180150  MARK  BVNS1""",9100310,P12529,1.0,38.0,18.0,Local,281.0,174.22,24989.32
SO840,2017-08-16,"""VM17180150  MARK  BVNS1""",9100310,S13929,50.0,38.0,18.0,Local,150.0,4650.0,24989.32
SO840,2017-08-16,"""VM17180150  MARK  BVNS1""",9100310,S30271,18.0,38.0,12.0,Local,119.0,1328.04,24989.32
SO840,2017-08-16,"""VM17180150  MARK  BVNS1""",9100310,S53109,8.0,38.0,12.0,Local,120.0,595.2,24989.32
SO838,2017-08-16,"""EDAPO/000016/1718 DT.04/04/2016""",9100069,N10733,28.0,0.0,18.0,Local,1950.0,54600.0,86966.0
SO838,2017-08-16,"""EDAPO/000016/1718 DT.04/04/2016""",9100069,P10489,4.0,0.0,18.0,Local,4775.0,19100.0,86966.0
SO837,2017-08-16,"""VM17180147""",9100310,A10537,4.0,38.0,18.0,Local,1082.0,2683.36,44581.52
SO837,2017-08-16,"""VM17180147""",9100310,A12429,6.0,38.0,18.0,Local,173.0,643.56,44581.52
SO837,2017-08-16,"""VM17180147""",9100310,A15429,6.0,38.0,18.0,Local,247.0,918.84,44581.52
SO837,2017-08-16,"""VM17180147""",9100310,B10119,8.0,38.0,18.0,Local,336.0,1666.56,44581.52
SO837,2017-08-16,"""VM17180147""",9100310,B10929,6.0,38.0,18.0,Local,266.0,989.52,44581.52
SO837,2017-08-16,"""VM17180147""",9100310,C15417,2.0,38.0,18.0,Local,1227.0,1521.48,44581.52
SO837,2017-08-16,"""VM17180147""",9100310,E11429,16.0,38.0,18.0,Local,228.0,2261.76,44581.52
SO837,2017-08-16,"""VM17180147""",9100310,G11029,20.0,38.0,18.0,Local,273.0,3385.2,44581.52
SO837,2017-08-16,"""VM17180147""",9100310,H10237,8.0,38.0,18.0,Local,463.0,2296.48,44581.52
SO837,2017-08-16,"""VM17180147""",9100310,H11037,4.0,38.0,18.0,Local,942.0,2336.16,44581.52
SO837,2017-08-16,"""VM17180147""",9100310,M11029,5.0,38.0,18.0,Local,481.0,1491.1,44581.52
SO837,2017-08-16,"""VM17180147""",9100310,N11579,16.0,38.0,18.0,Local,270.0,2678.4,44581.52
SO837,2017-08-16,"""VM17180147""",9100310,P10429,16.0,38.0,18.0,Local,324.0,3214.08,44581.52
SO837,2017-08-16,"""VM17180147""",9100310,S11929,10.0,38.0,18.0,Local,157.0,973.4,44581.52
SO837,2017-08-16,"""VM17180147""",9100310,S12029,20.0,38.0,18.0,Local,220.0,2728.0,44581.52
SO837,2017-08-16,"""VM17180147""",9100310,S12929,20.0,38.0,18.0,Local,179.0,2219.6,44581.52
SO837,2017-08-16,"""VM17180147""",9100310,S75837,12.0,38.0,18.0,Local,776.0,5773.44,44581.52
SO834,2017-08-16,"""""",9100644,A12539,7.0,0.0,18.0,Local,1500.0,10500.0,21889.0
SO834,2017-08-16,"""""",9100644,C11039,14.0,0.0,18.0,Local,575.0,8050.0,21889.0
SO830,2017-08-14,"""order dated 10.08.2017""",9100330,A10125,3.0,38.0,18.0,Local,330.0,613.8,95963.52
SO830,2017-08-14,"""order dated 10.08.2017""",9100330,A10129,6.0,38.0,18.0,Local,222.0,825.84,95963.52
SO830,2017-08-14,"""order dated 10.08.2017""",9100330,A10529,24.0,38.0,18.0,Local,280.0,4166.4,95963.52
SO830,2017-08-14,"""order dated 10.08.2017""",9100330,A10925,3.0,38.0,18.0,Local,1872.0,3481.92,95963.52
SO830,2017-08-14,"""order dated 10.08.2017""",9100330,A11679,6.0,38.0,18.0,Local,122.0,453.84,95963.52
SO830,2017-08-14,"""order dated 10.08.2017""",9100330,A11687,4.0,38.0,18.0,Local,432.0,1071.36,95963.52
SO830,2017-08-14,"""order dated 10.08.2017""",9100330,A11879,3.0,38.0,18.0,Local,352.0,654.72,95963.52
SO830,2017-08-14,"""order dated 10.08.2017""",9100330,A11929,3.0,38.0,18.0,Local,170.0,316.2,95963.52
SO830,2017-08-14,"""order dated 10.08.2017""",9100330,A12005,2.0,38.0,18.0,Local,1389.0,1722.36,95963.52
SO830,2017-08-14,"""order dated 10.08.2017""",9100330,A12717,1.0,38.0,18.0,Local,894.0,554.28,95963.52
SO830,2017-08-14,"""order dated 10.08.2017""",9100330,A33101,2.0,38.0,18.0,Local,51.0,63.24,95963.52
SO830,2017-08-14,"""order dated 10.08.2017""",9100330,A33117,2.0,38.0,18.0,Local,612.0,758.88,95963.52
SO830,2017-08-14,"""order dated 10.08.2017""",9100330,A61659,3.0,38.0,18.0,Local,454.0,844.44,95963.52
SO830,2017-08-14,"""order dated 10.08.2017""",9100330,B10517,2.0,38.0,12.0,Local,852.0,1056.48,95963.52
SO830,2017-08-14,"""order dated 10.08.2017""",9100330,B10929,10.0,38.0,18.0,Local,266.0,1649.2,95963.52
SO830,2017-08-14,"""order dated 10.08.2017""",9100330,B11225,10.0,38.0,18.0,Local,301.0,1866.2,95963.52
SO830,2017-08-14,"""order dated 10.08.2017""",9100330,B13929,3.0,38.0,18.0,Local,417.0,775.62,95963.52
SO830,2017-08-14,"""order dated 10.08.2017""",9100330,B42771,10.0,38.0,12.0,Local,82.0,508.4,95963.52
SO830,2017-08-14,"""order dated 10.08.2017""",9100330,B73129,3.0,38.0,18.0,Local,297.0,552.42,95963.52
SO830,2017-08-14,"""order dated 10.08.2017""",9100330,C10629,4.0,38.0,18.0,Local,163.0,404.24,95963.52
SO830,2017-08-14,"""order dated 10.08.2017""",9100330,C11829,6.0,38.0,18.0,Local,287.0,1067.64,95963.52
SO830,2017-08-14,"""order dated 10.08.2017""",9100330,C12401,1.0,38.0,28.0,Local,1004.0,622.48,95963.52
SO830,2017-08-14,"""order dated 10.08.2017""",9100330,C12429,6.0,38.0,28.0,Local,160.0,595.2,95963.52
SO830,2017-08-14,"""order dated 10.08.2017""",9100330,D10625,3.0,38.0,18.0,Local,522.0,970.92,95963.52
SO830,2017-08-14,"""order dated 10.08.2017""",9100330,E10217,1.0,38.0,18.0,Local,156.0,96.72,95963.52
SO830,2017-08-14,"""order dated 10.08.2017""",9100330,E13129,3.0,38.0,18.0,Local,714.0,1328.04,95963.52
SO830,2017-08-14,"""order dated 10.08.2017""",9100330,E41171,4.0,38.0,12.0,Local,81.0,200.88,95963.52
SO830,2017-08-14,"""order dated 10.08.2017""",9100330,F11201,10.0,38.0,18.0,Local,874.0,5418.8,95963.52
SO830,2017-08-14,"""order dated 10.08.2017""",9100330,F11229,15.0,38.0,18.0,Local,134.0,1246.2,95963.52
SO830,2017-08-14,"""order dated 10.08.2017""",9100330,F11329,1.0,38.0,18.0,Local,231.0,143.22,95963.52
SO830,2017-08-14,"""order dated 10.08.2017""",9100330,F11929,3.0,38.0,18.0,Local,160.0,297.6,95963.52
